t_id_predio;numero_predial;matricula_inmobiliaria
702729;470010109000001290011000000000;10102350031559
789990;470010103000001710026000000000;10205984599160
664341;470010109000001560001000000000;10102350031559
835335;470010103000002310013000000000;10102050009664
745360;470010103000001520019000000000;10100240003351
674467;470010104000000230022000000000;10103000034273
719639;470010109000001950011000000000;10104350035267
695717;470010113000000470001000000000;20201050015850
941046;470010101000000330015000000000;10202320063468
914489;470010103000002010004000000000;10200390005156
798537;470010106000000100020000000000;10101860034867
915436;470010103000003080007000000000;10100240003351
786783;470010103000000060006000000000;10100600007656
880774;470010103000003650001000000000;10100240003351
918561;470010109000001520004000000000;10102350031559
752320;470010109000001660011000000000;10102350031559
840563;470010106000000810012000000000;20100170004667
736382;470010103000003590001000000000;10300940014254
692198;470010109000001630017000000000;10102350031559
915261;470010103000000440014000000000;10301700013059
890713;470010101000000400008000000000;10200630078570
941522;470010102000001010025000000000;10200030077869
914204;470010103000003670005000000000;10100240003351
1046783;470010109000001260005000000000;10102350031559
887070;470010109000001590003000000000;10102350031559
943225;470010106000000840003000000000;10200080055971
774398;470010109000001650022000000000;10102350031559
985420;470010102000002700030000000000;10102140012630
963159;470010105000001040011000000000;10102610054271
1030971;470010109000000970005000000000;10101050031559
973745;470010103000003760011000000000;10300940014254
711011;470010102000002250014000000000;10104490018472
711219;470010102000000430006000000000;10200530011152
776506;470010101000001380012000000000;20201340018561
895295;470010101000000750006000000000;20402010000734
691264;470010109000001710008000000000;10102350031559
704326;470010900000000900004000000000;01010337033372
778907;470010109000001170003000000000;10102350031559
751971;470010104000000490052000000000;10100540010267
835325;470010103000003750007000000000;10300940014254
974642;470010103000003500004000000000;10102050009664
702783;470010109000001640001000000000;10102350031559
717354;470010103000001520012000000000;10100240003351
705595;470010101000000440012000000000;10203700097866
760661;470010103000003120026000000000;10301700013059
871619;470010109000001370006000000000;10102350031559
818261;470010103000003780008000000000;10302850020556
814193;470010103000002190003000000000;10102950018967
672683;470010109000001420011000000000;10102350031559
709955;470010109000001410009000000000;10102350031559
984686;470010109000001170011000000000;10102350031559
692021;470010109000001100014000000000;10102050031559
871593;470010109000001240028000000000;10102350031549
797299;470010103000001520016000000000;10100240003351
836148;470010114000000340009000000000;10400270001462
907642;470010109000001530011000000000;10102350031559
805024;470010101000000570032000000000;25900410019471
786735;470010103000000040019000000000;20200710008756
778342;470010106000000190014000000000;20101890029453
970723;470010103000003140009000000000;10301700013059
887781;470010106000000030014000000000;10102520013373
806397;470010106000000300011000000000;20101740003259
694829;470010103000002080009000000000;10504290035959
668843;470010114000000430001000000000;10201170094465
917306;470010106000001800020000000000;10200080055971
777582;470010101000000940012000000000;10101150005910
943063;470010106000000190005000000000;10205710043260
745403;470010103000003690008000000000;10100240003351
712551;470010109000000950018000000000;10102050031559
809672;470010109000001240018000000000;10102350031559
929332;470010102000002660014000000000;10104220062465
741614;470010105000001020014000000000;10102610054271
753487;470010109000001950002000000000;10104350035267
709532;470010103000002750020000000000;10300950014254
896237;470010103000001760016000000000;10200760086765
937457;470010102000001660012000000000;10102930026464
965795;470010103000003590003000000000;10300940014254
873981;470010109000001630002000000000;10102350031559
768962;470010106000001740002000000000;10200080055971
755578;470010103000003830004000000000;10302850020556
818594;470010101000000240009000000000;10102760027468
842263;470010109000000820004000000000;10102050030559
893541;470010102000002460044000000000;10102710022064
779092;470010109000001680010000000000;10102350031559
717368;470010109000001710003000000000;10102350031559
765003;470010101000000610020000000000;10201070061372
1041367;470010103000003580008000000000;10300940014254
817337;470010002000000010302000000000;222-35466
781475;470010101000000880003000000000;10203560033156
709649;470010103000002410020000000000;10302850020556
828654;470010008000000010040000000000;20104310058971
701509;470010103000003160005000000000;10301700013059
702831;470010109000001640017000000000;10102350031559
887519;470010109000001550021000000000;10102350031559
766639;470010106000001740005000000000;10200080055971
792824;470010105000000210011000000000;10104850030272
1040925;470010102000002270022000000000;10101300001972
984740;470010109000001260015000000000;10102350031559
841568;470010103000007980177000000000;10104460066973
818500;470010103000003670006000000000;10100240003351
674935;470010106000000950003000000000;10200080055971
698403;470010109000001670027000000000;10102350031559
931945;470010102000001090005000000000;10102570014473
876837;470010900000001090001000000000;20203130088566
865873;470010109000001950009000000000;10104350035267
816593;470010101000001770004000000000;10102770017629
778935;470010109000001220002000000000;10102350031559
790906;470010103000001520015000000000;10100240003351
997173;470010109000001210026000000000;10102350031559
969766;470010104000001430006000000000;10100600011467
885058;470010106000000420015000000000;10104950012269
690919;470010101000000310004000000000;10102870021372
720580;470010003000000050056000000000;10200180040072
702625;470010101000000300011000000000;10201480007129
872422;470010105000002270022000000000;01010417055673
713298;470010102000003240014000000000;20100990025267
842704;470010109000001150006000000000;10102350031559
913208;470010101000000150009000000000;10201970028861
802429;470010109000000420011000000000;10400640008356
718548;470010102000002300004000000000;10103790000869
779090;470010109000001680003000000000;10102350031559
694749;470010109000001250010000000000;10102350031559
764877;470010101000000770018000000000;10101870013373
865979;470010109000001120002000000000;10102050031559
895362;470010101000001360006000000000;10104070030871
686087;470010109000001700019000000000;10102350031559
704505;470010109000001440004000000000;10102350031559
877187;470010102000001940014000000000;10201920035667
884060;470010109000001240004000000000;10102350031559
710053;470010101000000720012000000000;10101640001566
671748;470010109000000910012000000000;10102050030559
890495;470010101000000430025000000000;10101460018160
671463;470010109000001440002000000000;10102350031559
891248;470010101000001750029000000000;10102880032173
876108;470010103000002980011000000000;10100240003351
787052;470010101000001490015000000000;10201420022855
881765;470010103000003100001000000000;10301700013059
780895;470010101000000570022000000000;10301430014261
780651;470010103000003110001000000000;10301700013059
662218;470010115000004330015000000000;97870         
769602;470010109000001650016000000000;10102350031559
697639;470010103000001770002000000000;10202710051162
719752;470010105000000960012000000000;10102610054271
892879;470010106000000400008000000000;20200250026266
719010;470010900000000150008000000000;10300290002659
721556;470010102000000290010500000001;10103650098571
674354;470010103000001980006000000000;10302130012656
918606;470010109000001580014000000000;10102350031559
771718;470010103000003000008000000000;10300940014254
852541;470010106000001790020000000000;10200080055971
885619;470010102000001650017000000000;10104060030671
866935;470010109000001080010000000000;10102050031559
832572;470010102000000440003000000000;20102430041262
885553;470010109000001630003000000000;10102350031559
968651;470010002000000010136000000000;10201960028661
821187;470010114000000590001000000000;20100440021551
985466;470010105000000970004500000001;10102610054271
903588;470010109000000930006000000000;10102050031559
749869;470010103000003750003000000000;10300940014254
803619;470010106000000870013000000000;10201270034968
790888;470010103000002080015000000000;10301520017460
732331;470010101000000590002000000000;20101160006863
973771;470010102000002910009000000000;10400170068261
942302;470010103000002270003000000000;10300940014254
736684;470010101000000570038000000000;10101670020265
738809;470010109000001400001000000000;10102350031559
887592;470010103000003670008000000000;10100240003351
927806;470010103000003100002000000000;10301700013059
818939;470010103000003130013000000000;10301700013059
780227;470010106000002670012000000000;10200080055971
738277;470010109000000300004000000000;10101370005816
891226;470010109000001230006000000000;10102350031559
891024;470010101000000560023000000000;10218780022060
749042;470010104000000390007000000000;10103540044682
705523;470010101000000640012000000000;10200340008761
711553;470010103000003690018000000000;10100240003351
803471;470010003000000050080000000000;10102900022072
886988;470010106000001780016000000000;10200080055971
941972;470010103000000820040000000000;10200600077470
886394;470010105000000930043000000000;10303040020364
716656;470010101000000620019000000000;10105180041957
752510;470010109000001730007000000000;10102350031559
930830;470010102000000310003000000000;10202960017030
958339;470010109000001530014000000000;10102350031559
871712;470010109000001700013000000000;10102350031559
824421;470010103000003010006000000000;010300940014254
856428;470010101000000360004000000000;20202830076064
921221;470010107000001370002000000000;01020181057866
747615;470010101000001950025000000000;20203810061957
719756;470010103000005720008000000000;10301700013059
895531;470010102000000650015000000000;10202170053568
790452;470010103000003000001000000000;10300940014254
799229;470010101000001460002000000000;10101160001055
818696;470010103000007530001000000000;10302850020556
942276;470010103000002150007000000000;10202320029956
866583;470010109000000350012000000000;10102060015655
817874;470010102000001630029000000000;10203280076368
777894;470010101000000140001000000000;10203080070440
672995;470010104000000390012000000000;01010220002574
918521;470010109000001370009000000000;10102350031559
941040;470010101000000330010000000000;10104930002961
932604;470010109000001560011000000000;10102350031559
967159;470010109000001640006000000000;10102350031559
725864;470010106000001360013000000000;20102190046970
964448;470010109000001740022000000000;10102350031559
929028;470010102000002880017000000000;20101390008470
747699;470010101000000910005000000000;10103090083071
934655;470010109000001650002000000000;10102350031559
976915;470010103000000500011000000000;10103900035970
719680;470010109000001950016000000000;10104350035267
691063;470010101000001750016000000000;10202180039853
842805;470010109000001620008000000000;10102350031559
1033622;470010103000001990013000000000;10300270002958
674252;470010103000001540001000000000;10205980045160
690887;470010101000000200007000000000;20102830004462
935018;470010109000001590013000000000;10102350031559
938258;470010103000001520011000000000;10100240003351
709931;470010109000001070009000000000;10102050030559
887465;470010106000000110014000000000;10202460023058
941717;470010102000003590008000000000;10101920035667
779012;470010109000001410016000000000;10102350031559
716219;470010103000003570010000000000;10100240003351
814838;470010109000001410018000000000;10102350031559
674270;470010103000001690024000000000;10101260016662
933346;470010106000001770015000000000;10200080055971
812645;470010106000001060017000000000;10102460024773
791820;470010103000003700003000000000;10300940014254
844981;470010103000002320013000000000;10102050009664
753606;470010101000001480015000000000;10104780026170
987496;470010102000000310014000000000;10202960017030
831076;470010103000002260007000000000;10100240003351
827414;470010101000000310015000000000;20101740010548
825165;470010102000002700027000000000;20101310018253
749595;470010102000002450012000000000;10103290038167
785840;470010105000001000030000000000;10102610054271
761532;470010106000001800012000000000;10200080055971
713396;470010109000001180004000000000;10102350031559
723916;470010106000001380001000000000;10202610063468
1039758;470010103000007520001000000000;10100240003351
763237;470010102000002270018000000000;10201010059772
755934;470010102000001040003000000000;10104920038957
887880;470010103000002420016000000000;10302850020556
701185;470010109000001600015000000000;10102350031559
850870;470010109000001300001000000000;10102350031559
930630;470010109000002010002000000000;10102350031556
798288;470010101000000680011000000000;20103550004955
665100;470010106000002670008000000000;10200080055971
808667;470010101000001080024000000000;10105240035342
689298;470010103000002080002000000000;11002660016672
778641;470010105000000970013000000000;10102640054271
707576;470010102000001280017000000000;10101920035667
1052735;470010103000002180020000000000;10201500091064
780589;470010101000000480015000000000;20202650079265
880676;470010102000003940011000000000;10204910122366
848533;470010109000001230012000000000;10102350031559
913675;470010107000000780020000000000;10104030030071
893506;470010002000000042740000000000;10300680006860
736654;470010002000000010340000000000;20201940066069
1042226;470010106000000850015000000000;10201560019157
947116;470010114000000560001000000000;10202390032158
936889;470010103000002080012000000000;10303230038960
1045180;470010101000000860013000000000;20202600070864
695750;470010101000001410901900000032;10103650032273
941501;470010106000001760012000000000;10200080055971
872113;470010101000000300035000000000;92976    6
851820;470010103000001630023000000000;10101810025962
817232;470010109000001320013000000000;1010235031559
970239;470010102000001220012000000000;10101920035667
731762;470010102000000610004000000000;20200560005757
886430;470010104000000910012000000000;10301810021166
935720;470010103000003570015000000000;10100240003351
932386;470010102000002520022000000000;20202580058757
875984;470010103000003580003000000000;10300940014254
744204;470010103000003750017000000000;10300940014254
791754;470010104000000470003000000000;10200190076065
867548;470010103000002760031000000000;10300940014254
934923;470010102000002380011000000000;20205890042360
1042616;470010109000001710007000000000;10102350031559
840424;470010109000001630005000000000;10102350031559
716626;470010106000000610017000000000;10104000052173
779216;470010109000001920014000000000;10104350035267
895418;470010101000001940037000000000;20101500000259
928559;470010006000000010203000000000;10201080030668
849410;470010109000001300010000000000;10102350031559
891423;470010109000001620010000000000;10102350031559
888193;470010106000000070025000000000;10202220055868
852640;470010103000005720007000000000;10301700013059
1030969;470010106000000030010000000000;20101700011754
817444;470010103000003110012000000000;1030170013059
780712;470010101000000520018000000000;10301130010761
761459;470010107000000910015000000000;10204970123666
974447;470010103000002190030000000000;10201500091064
848076;470010109000001240030000000000;10102350031549
691411;470010113000000450008000000000;20200260002356
748639;470010101000000330020000000000;10204960147764
703076;470010101000000940016000000000;10102800026067
1028649;470010103000001520002000000000;10100240003351
887757;470010101000001410901900000047;20104710031473
671623;470010102000003390002000000000;10104330032657
760729;470010101000000740010000000000;10103480026070
834277;470010101000001770018000000000;10102670010442
860328;470010109000001310004000000000;10102350031559
808923;470010103000003750013000000000;10300940014254
1028034;470010103000001640027000000000;20103460020371
941841;470010103000007520006000000000;10100240003351
672511;470010109000001330003000000000;10102350031559
794153;470010105000001130011000000000;10204560114566
690792;470010109000001290013000000000;10102350031559
792757;470010109000002000003000000000;10104350035267
705569;470010101000000560030000000000;10200030035172
740594;470010113000001160014000000000;10104470034157
800718;470010106000001000011000000000;10104240004366
938110;470010113000001020013000000000;10104370050873
914974;470010102000002160014000000000;10103910050373
892407;470010103000001640001000000000;10205980045960
802725;470010101000001290010000000000;10103980037870
808925;470010103000003150003000000000;10301700013059
994090;470010106000000030016000000000;10100790011248
713870;470010101000000480034000000000;10401950009227
798922;470010109000001650004000000000;10102350031559
671073;470010109000000900012000000000;10102050030559
820062;470010109000002000002000000000;10104350035267
792850;470010105000000210019000000000;10202380029957
935310;470010112000000090008000000000;10104440001569
944650;470010102000002700053000000000;10201050014950
731608;470010104000000850001000000000;10200460005849
760587;470010103000002320015000000000;10304640060061
701300;470010109000001660004500000001;10102350031559
893846;470010109000001070001000000000;10102050030559
1034565;470010109000001650003000000000;10102350031559
883729;470010109000001680022000000000;10102350031559
668706;470010109000001220009000000000;10102350031559
842815;470010109000001630010000000000;10102350031559
800403;470010106000000850035000000000;10200080055971
752326;470010103000000060003000000000;10201130608564
973149;470010003000000030081000000000;10102030002473
884710;470010103000003050016000000000;10317010013059
701290;470010103000003550002000000000;10100240003351
669680;470010003000000050078000000000;10104820048171
976555;470010102000001020004000000000;10203520012667
673812;470010106000001790008000000000;10200080055971
700668;470010102000002380005000000000;10302590037159
702105;470010109000001050010000000000;10102050030559
707817;470010109000001230015000000000;10102350031559
798274;470010104000000450020000000000;10504520037659
665066;470010106000001550014000000000;20104560008564
846376;470010102000003050003000000000;10200700004742
724723;470010109000001560017000000000;10102350031559
695577;470010113000000120009000000000;20200690008156
686707;470010103000003680003000000000;10100240003351
917450;470010101000000660009000000000;10501870016759
780195;470010101000000420004000000000;10104220056973
794715;470010103000002070016000000000;10204810056157
688263;470010103000001980013000000000;10302130012656
965723;470010102000001630017000000000;10103200009264
763042;470010102000001180001000000000;10101920035667
769338;470010106000001740017000000000;10200080055971
1035362;470010109000001560004000000000;10102350031559
865815;470010103000003160009000000000;10301700013059
754698;470010109000001590014000000000;10102350031559
853951;470010104000000840009000000000;10101460029668
871059;470010106000000300018000000000;10201510045369
795462;470010101000001770002000000000;10201360037568
840469;470010102000002250007000000000;10200520049272
732237;470010103000003650004000000000;10100240003351
866322;470010001000000040052000000000;10102850020873
709759;470010109000001540021000000000;10102350031559
842346;470010103000001940004000000000;10203970145965
788387;470010105000000280006000000000;10103280028173
917787;470010103000002190032000000000;10103780018367
695697;470010109000001630025000000000;10102350031559
960920;470010102000002530020000000000;10102700039765
918535;470010109000001410005000000000;10102350031559
733179;470010102000002660005000000000;10101640001264
893960;470010102000003060003000000000;10201390037368
924512;470010103000003150013000000000;10301700013059
847033;470010102000003200004000000000;10200530196868
785809;470010103000003710005000000000;10100240003351
976280;470010106000001790010000000000;10200080055971
713193;470010109000001530005000000000;10102350031559
851988;470010105000000230003000000000;10103780018467
756850;470010109000000900004000000000;10102050030559
935111;470010006000000010455000000000;10200560020062
722014;470010109000001400017000000000;10102350031559
938266;470010106000001130049000000000;20104460041262
820245;470010104000000490039000000000;10103970033473
715759;470010109000001160009000000000;10102350031559
675309;470010101000001020017000000000;10102170016735
715705;470010101000001200002000000000;20101500000259
977354;470010106000000310072000000000;10104960033063
848691;470010101000000290010000000000;010257980535220858
749219;470010103000003090009000000000;10102050009664
762082;470010103000003100019000000000;10301700013059
798607;470010109000001700011000000000;10102350031559
903943;470010109000000980008000000000;10102050030559
842789;470010109000001520014000000000;10102350031559
701349;470010103000003710008000000000;10100240003351
842733;470010109000001240005000000000;10102350031559
829535;470010109000001290008000000000;10102350031559
887350;470010103000007070002000000000;10302850020556
877452;470010109000001640002000000000;10102350031559
824637;470010103000001950006000000000;10202840067168
914651;470010102000002500018000000000;10200690009950
686881;470010109000001550009000000000;10102350031559
892172;470010103000000440002000000000;10301700013059
1039156;470010103000002250006000000000;10100240003351
936818;470010109000003090015000000000;1010435035267
938068;470010103000003690004000000000;10100240003351
866356;470010103000001990002000000000;10302130012656
927010;470010103000003160001000000000;10301700013059
694202;470010102000002150022000000000;10102420011457
930583;470010102000003490002000000000;10101920035676
973781;470010109000001580009000000000;10102350031559
785937;470010102000002630019000000000;20105890000558
886551;470010103000001930005000000000;10201400014058
784363;470010103000002300001000000000;10102050009664
852478;470010103000003160006000000000;10301700013059
932332;470010102000000340021000000000;20200530005172
927202;470010002000000010059000000000;10102930033862
687599;470010104000001030010000000000;10301370153166
913811;470010105000000960009000000000;10102610054271
791866;470010103000002100001000000000;10103510093471
873300;470010102000002670020000000000;10203150024360
819626;470010101000000280007000000000;10200360004857
701913;470010103000003500017000000000;10102050009664
757678;470010109000000820002000000000;10102050030559
833879;470010109000001330001000000000;10102350031559
689831;470010106000001220011000000000;10104750028063
848758;470010104000000230023000000000;20102760065268
882792;470010101000000270010000000000;20202280030758
668831;470010102000000350024000000000;20101810016556
674834;470010101000000440030000000000;10200460006550
993230;470010109000001780027000000000;10104350035267
958945;470010900000000200014000000000;20204960052657
886464;470010103000001540004000000000;10202240061263
709400;470010109000003450002000000000;10102350031559
962902;470010102000001680024000000000;10201920038267
673303;470010101000000770031000000000;10103650037574
793786;470010106000001570004000000000;10202440078870
895277;470010103000003360010000000000;10202330029956
667357;470010103000002560008000000000;10104610063374
720258;470010104000000500011000000000;10200000088478
698855;470010106000001080006000000000;10103920050562
827141;470010109000001660020000000000;10102350031559
847789;470010109000001230011000000000;10102350031559
778013;470010103000001690029000000000;10101660023362
866314;470010007000000010002000000000;10502920022473
667079;470010102000003250024000000000;10104370029872
826687;470010101000001970003000000000;10200320064871
824961;470010109000001450005000000000;10102350031559
737450;470010102000000930025000000000;10202390064768
664756;470010109000001490007000000000;10102350031559
690899;470010101000000200028000000000;20101380017057
809224;470010101000000540001000000000;10203520093966
764765;470010104000000250017000000000;10101800018749
890623;470010109000000990008000000000;10102050031559
891032;470010101000000620028000000000;10104410033557
965073;470010109000000830003000000000;10102050030559
874707;470010103000002760023000000000;10300940014254
776147;470010109000000830004000000000;10102050030559
864078;470010101000001490013000000000;10101800000456
780690;470010103000003760003000000000;10300940014254
879797;470010109000001500006000000000;10102350031559
687669;470010103000002150012000000000;10100960011262
808650;470010102000002580003000000000;10104070004972
722763;470010106000001310005000000000;10104980072165
688215;470010102000000280008500000001;20203770102866
835184;470010109000001640016000000000;10102350031559
706811;470010101000001500031000000000;10200280079064
930313;470010109000001780004000000000;10104350035267
1030478;470010102000002540031000000000;10104210049464
769621;470010101000001500007000000000;10100980006849
668310;470010109000001520011000000000;10102350031559
820717;470010103000001700030000000000;10205980043960
764644;470010103000002190029000000000;10201500091064
785126;470010102000002070003000000000;10101220013741
926645;470010106000000150005000000000;10204570104866
798609;470010109000001290003000000000;10102350031559
852891;470010109000000420033000000000;10400650008356
714111;470010103000003630011000000000;10100240003351
886777;470010109000001550011000000000;10102350031559
923008;470010102000001040021000000000;10200370018368
673047;470010109000001680008000000000;10102350031559
808945;470010102000000200021000000000;10302700032660
924396;470010103000003000017000000000;10300940014254
974455;470010106000000240022000000000;10300500006961
748721;470010103000007980012000000000;10317010013059
938859;470010106000001740009000000000;10200080055971
886179;470010103000002980007000000000;10100240003351
773542;470010109000001050014000000000;10102050030559
914368;470010103000001600001000000000;10201250013163
871676;470010109000001590007000000000;10102350031559
858576;470010109000001320018000000000;10102350031559
671371;470010103000002000016000000000;10302130012656
925371;470010109000001290007000000000;10102350031559
734697;470010103000003170011000000000;10300950014254
844309;470010109000001360002000000000;10102350031559
768999;470010101000000470010000000000;10104100053162
914903;470010103000003150001000000000;10301700013059
689651;470010102000002540035000000000;20100630007258
939510;470010106000000080024000000000;10201160054464
